15,0,0,0,0,0,0,0,0,1,3,23,8,3,0,0,1,15,103,27,11,0,0,2,35,112,67,7,0,0,3,10,14,19,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,4,21,6,4,0,0,1,15,95,17,7,0,0,6,33,112,71,4,0,0,2,12,17,19,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,5,23,5,2,0,0,1,12,87,13,4,0,0,5,34,108,65,3,0,0,2,16,17,16,3,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,6,21,3,1,0,0,2,9,84,15,4,0,0,7,35,106,53,3,0,0,2,18,22,21,2,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,4,15,4,1,0,0,2,14,86,10,0,0,0,3,30,107,47,2,0,0,5,18,19,17,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,5,14,3,1,0,0,2,13,72,13,0,0,0,2,25,104,37,4,0,0,7,14,13,13,3,0,0,2,1,2,3,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,2,18,4,1,0,0,1,3,78,7,1,0,0,1,25,96,26,2,0,0,6,11,14,20,3,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,1,17,3,0,0,0,2,4,76,5,0,0,0,1,33,90,30,4,0,0,3,12,17,14,3,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,1,0,19,2,0,0,0,1,8,79,6,1,0,0,3,31,90,27,4,0,0,2,14,14,10,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,1,4,22,4,0,0,0,2,10,75,6,1,0,0,2,30,88,20,4,0,0,3,12,16,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,1,7,15,2,2,0,0,3,13,72,14,1,0,0,2,21,76,18,2,0,0,2,9,8,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,1,17,12,3,2,0,0,2,11,61,18,2,0,0,2,20,66,20,1,0,0,1,12,5,10,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,16,9,2,2,0,0,0,13,62,16,3,0,0,3,13,62,21,4,0,0,1,9,3,8,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,10,7,9,1,0,0,1,8,57,13,2,0,0,2,8,52,23,3,0,0,1,6,5,11,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,9,3,10,1,0,0,0,9,51,13,2,0,0,3,11,40,24,3,0,0,2,7,11,13,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,1,11,51,13,4,0,0,1,10,27,19,3,0,0,3,5,9,15,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,2,6,10,0,0,0,1,6,46,3,2,0,0,0,13,14,20,2,0,0,2,4,8,12,2,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,2,1,10,8,0,0,0,0,4,29,2,2,0,0,0,14,12,17,3,0,0,1,2,6,9,2,0,0,1,1,2,0,5,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,1,2,14,2,0,0,0,2,8,18,5,1,0,0,0,15,12,11,3,0,0,1,4,1,10,2,0,0,1,1,3,1,3,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,3,9,21,2,1,0,0,1,14,5,6,3,0,0,0,5,3,8,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,1,2,16,1,0,0,0,3,10,14,3,0,0,0,1,14,5,4,4,0,0,1,7,2,10,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,1,1,13,0,0,0,0,1,7,11,6,0,0,0,1,12,5,2,5,0,0,2,9,1,10,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,1,1,9,1,0,0,0,1,12,6,6,0,0,0,1,8,6,2,1,0,0,2,8,2,9,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,2,14,6,4,0,0,0,1,7,5,1,0,0,0,2,5,1,10,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,3,14,2,5,1,0,0,1,5,6,3,0,0,0,2,4,1,9,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,1,14,2,3,1,0,0,3,6,4,4,0,0,0,2,3,1,6,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,3,15,2,0,0,0,0,18,1,3,1,0,0,0,6,2,4,0,0,0,2,6,2,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,3,19,1,0,0,0,0,12,3,2,2,0,0,0,7,5,2,0,0,0,1,5,1,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,1,3,22,1,0,0,0,0,11,4,3,1,0,0,0,7,3,2,0,0,0,0,3,2,11,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,1,4,23,2,1,0,0,1,14,2,6,0,0,0,1,6,7,3,0,0,0,0,2,2,15,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,2,4,29,4,1,0,0,2,13,4,7,1,0,0,0,6,6,3,0,0,0,0,2,1,18,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,1,3,27,4,1,0,0,2,16,5,7,1,0,0,0,10,12,4,0,0,0,0,0,2,17,3,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,1,4,31,2,1,0,0,1,17,6,15,1,0,0,0,12,12,5,1,0,0,1,1,3,14,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,1,3,38,3,1,0,0,3,17,11,23,1,0,0,0,16,16,8,3,0,0,1,3,2,7,1,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,2,3,44,5,2,0,0,2,17,15,20,1,0,0,0,19,22,10,0,0,0,2,5,6,8,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,2,4,44,3,1,0,0,2,19,17,20,2,0,0,0,29,29,10,1,0,0,3,6,10,9,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,2,4,54,4,1,0,0,4,26,20,18,3,0,0,1,28,41,13,1,0,0,2,7,17,13,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,2,4,61,8,2,0,0,6,22,28,20,3,0,0,2,41,54,16,1,0,0,1,12,22,18,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,5,6,68,7,0,0,0,6,26,36,21,3,0,0,2,49,66,23,1,0,0,1,18,27,24,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,5,15,77,13,0,0,0,6,22,50,25,4,0,0,5,67,70,26,1,0,0,2,20,26,23,3,0,0,1,2,3,5,1,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,0,4,14,89,16,1,0,0,8,28,69,34,3,0,0,3,80,85,24,2,0,0,3,16,27,17,3,0,0,1,3,4,3,2,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,4,16,113,13,1,0,0,10,26,74,41,3,0,0,4,89,101,36,4,0,0,5,23,31,24,3,0,0,0,3,4,4,1,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,2,22,129,15,0,0,0,11,35,89,44,6,0,0,6,113,114,45,4,0,0,5,17,27,25,4,0,0,0,4,6,3,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0,2,16,130,23,1,0,0,12,42,98,49,8,0,0,8,129,122,59,9,0,0,5,19,35,26,3,0,0,0,3,8,4,1,0,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0,0,2,20,127,19,1,0,0,11,48,140,53,11,0,0,12,130,131,73,11,0,0,4,18,25,20,5,0,0,1,2,8,2,1,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,2,19,131,20,3,0,0,17,54,135,47,11,0,0,11,129,140,95,12,0,0,4,22,29,22,5,0,0,1,3,8,1,2,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,2,23,130,16,4,0,0,16,55,157,46,8,0,0,12,121,144,106,7,0,0,5,22,34,23,6,0,0,2,2,3,3,2,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,4,25,130,15,7,0,0,16,57,144,44,10,0,0,13,139,153,105,12,0,0,12,19,28,24,8,0,0,2,5,2,2,0,0,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,0,4,25,131,19,6,0,0,16,49,162,53,9,0,0,12,125,157,111,15,0,0,14,20,29,22,9,0,0,4,2,4,2,1,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,7,21,138,16,7,0,0,13,50,161,48,9,0,0,8,142,146,126,14,0,0,11,33,27,32,8,0,0,3,2,2,4,1,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,5,22,116,22,6,0,0,12,51,159,60,13,0,0,9,126,151,123,12,0,0,9,26,25,33,7,0,0,4,3,1,4,1,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0,6,17,120,20,8,0,0,10,54,161,47,11,0,0,9,131,144,127,11,0,0,10,26,27,34,8,0,0,2,5,2,2,3,0,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0,0,6,23,114,26,6,0,0,13,47,149,50,15,0,0,10,133,136,130,6,0,0,9,27,29,27,10,0,0,3,3,3,4,2,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,3,21,130,27,8,0,0,17,42,150,44,11,0,0,10,128,142,125,10,0,0,8,27,26,27,12,0,0,5,2,2,4,4,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0,3,17,111,32,5,0,0,17,35,153,47,13,0,0,9,128,146,138,13,0,0,7,26,29,21,15,0,0,4,1,2,4,5,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,2,15,123,32,5,0,0,15,31,151,43,11,0,0,14,121,141,129,14,0,0,6,29,31,24,10,0,0,4,3,1,5,3,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,1,11,127,28,9,0,0,14,27,126,40,11,0,0,10,122,136,126,13,0,0,7,24,35,23,9,0,0,3,3,2,4,2,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,2,12,125,31,5,0,0,12,31,132,45,7,0,0,12,129,130,114,11,0,0,6,27,35,25,15,0,0,2,4,4,2,1,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,4,10,131,22,3,0,0,11,29,141,34,7,0,0,11,110,119,106,8,0,0,9,27,39,25,15,0,0,2,4,1,5,3,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,5,14,133,12,2,0,0,10,35,138,30,9,0,0,9,109,122,114,5,0,0,9,27,32,30,10,0,0,2,4,1,3,5,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,3,10,125,11,2,0,0,5,36,136,37,6,0,0,8,120,108,110,7,0,0,9,26,30,24,13,0,0,1,2,2,3,5,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,5,11,129,11,3,0,0,4,32,123,35,7,0,0,8,112,92,123,4,0,0,11,26,28,27,13,0,0,3,4,3,1,1,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,3,15,121,10,2,0,0,7,13,129,35,7,0,0,10,101,107,124,5,0,0,10,24,23,14,12,0,0,2,5,3,1,1,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0,4,19,117,14,4,0,0,4,11,118,31,7,0,0,8,93,118,120,4,0,0,8,23,17,17,9,0,0,2,5,2,1,1,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,3,16,128,12,2,0,0,6,17,104,29,4,0,0,7,112,117,114,7,0,0,7,19,18,21,5,0,0,3,5,3,1,2,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,3,8,127,14,1,0,0,2,23,115,26,3,0,0,3,120,105,118,11,0,0,6,19,21,15,2,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,5,5,125,8,1,0,0,2,17,134,23,4,0,0,5,126,102,122,5,0,0,5,19,19,15,3,0,0,3,3,5,3,1,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,2,8,117,5,1,0,0,5,26,107,16,4,0,0,4,112,102,118,5,0,0,5,21,18,9,5,0,0,2,5,4,3,1,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,1,4,109,3,1,0,0,8,18,112,15,6,0,0,3,114,102,121,3,0,0,4,14,22,12,5,0,0,2,4,4,4,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,2,7,109,6,0,0,0,9,32,93,15,4,0,0,1,113,105,120,4,0,0,6,13,20,18,2,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,3,7,101,10,0,0,0,4,22,86,13,7,0,0,4,99,99,115,6,0,0,4,12,16,11,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,2,11,91,5,0,0,0,2,21,80,21,5,0,0,6,94,91,96,3,0,0,3,12,17,19,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,2,6,94,10,0,0,0,5,14,74,19,7,0,0,6,83,71,79,5,0,0,5,6,15,17,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,7,82,7,0,0,0,2,6,70,21,4,0,0,5,72,56,67,5,0,0,1,5,15,12,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,10,73,7,1,0,0,3,5,67,11,4,0,0,4,64,41,59,3,0,0,1,7,18,14,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,8,60,11,1,0,0,4,6,59,15,1,0,0,3,48,36,44,3,0,0,2,13,9,5,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,1,7,46,8,0,0,0,1,7,48,18,4,0,0,1,32,32,35,1,0,0,5,15,11,4,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0,1,4,28,5,1,0,0,1,9,34,13,2,0,0,2,19,23,27,0,0,0,4,7,9,3,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,5,24,3,0,0,0,0,10,21,4,1,0,0,2,8,20,24,0,0,0,2,9,9,3,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,4,15,1,0,0,0,0,4,22,3,0,0,0,2,7,13,20,1,0,0,1,7,9,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,2,2,28,2,2,0,0,1,7,12,9,0,0,0,1,9,11,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,2,18,4,0,0,0,2,5,12,7,1,0,0,1,10,6,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,2,17,4,0,0,0,1,3,10,2,4,0,0,2,6,7,7,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,1,3,8,2,0,0,0,0,2,17,6,0,0,0,0,2,7,1,4,0,0,1,4,10,8,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,1,2,8,3,0,0,0,0,2,16,6,1,0,0,0,2,1,1,3,0,0,0,4,7,8,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,1,1,8,1,0,0,0,0,2,14,3,1,0,0,0,1,0,0,0,0,0,0,4,4,8,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,1,0,11,2,1,0,0,1,3,14,2,0,0,0,0,1,2,1,0,0,0,0,0,6,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,1,10,4,1,0,0,1,4,11,1,1,0,0,0,0,3,0,1,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,2,12,5,1,0,0,1,8,8,2,1,0,0,0,0,3,0,2,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,1,4,13,6,1,0,0,0,8,6,1,0,0,0,2,0,2,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,1,4,15,6,1,0,0,1,8,4,2,0,0,0,1,0,3,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,4,21,8,0,0,0,2,7,3,0,0,0,0,0,1,4,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,4,21,12,1,0,0,3,7,3,0,0,0,0,0,1,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,1,2,23,10,1,0,0,1,9,4,2,1,0,0,0,1,4,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,2,27,7,1,0,0,1,10,7,2,2,0,0,1,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,1,30,6,1,0,0,2,8,7,4,2,0,0,0,4,5,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,1,35,7,1,0,0,0,12,10,4,2,0,0,2,5,5,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,4,41,6,1,0,0,0,17,12,9,2,0,0,1,6,4,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,1,1,50,9,0,0,0,1,21,12,14,1,0,0,2,8,7,1,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,2,4,64,9,0,0,0,1,24,13,21,1,0,0,0,8,6,1,1,0,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,2,6,69,15,0,0,0,3,20,13,26,0,0,0,2,10,11,2,0,0,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,2,11,86,14,2,0,0,2,20,17,20,1,0,0,2,14,12,3,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,2,11,98,10,4,0,0,6,27,21,20,1,0,0,2,10,15,6,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,4,12,120,7,3,0,0,8,29,27,20,2,0,0,3,11,17,9,1,0,0,4,2,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,4,14,120,9,4,0,0,12,29,38,19,4,0,0,3,15,23,10,1,0,0,4,3,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,6,15,117,12,4,0,0,7,31,46,26,5,0,0,2,17,25,12,1,0,0,6,2,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,3,17,125,12,5,0,0,8,33,54,24,7,0,0,1,22,32,13,4,0,0,6,2,5,6,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,2,19,138,14,6,0,0,8,31,67,24,7,0,0,2,24,41,14,5,0,0,7,2,12,6,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0,4,18,135,16,5,0,0,5,24,79,31,7,0,0,5,30,56,17,5,0,0,9,3,17,6,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,8,17,125,26,4,0,0,5,25,97,33,6,0,0,8,46,73,26,6,0,0,8,6,22,10,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0,6,21,130,26,4,0,0,8,32,125,33,8,0,0,7,53,86,33,5,0,0,6,9,32,11,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,6,21,129,28,4,0,0,7,36,146,37,3,0,0,5,67,104,43,7,0,0,5,16,30,9,2,0,0,1,1,3,5,1,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,3,26,124,23,8,0,0,8,34,144,36,4,0,0,6,90,110,60,8,0,0,4,25,26,18,1,0,0,1,2,4,7,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,1,32,127,29,3,0,0,9,36,138,40,4,0,0,8,110,128,73,7,0,0,7,29,36,24,4,0,0,2,3,8,5,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,2,23,119,28,3,0,0,15,41,144,46,7,0,0,11,125,145,89,8,0,0,13,33,28,19,8,0,0,1,1,10,5,0,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,3,23,126,29,4,0,0,12,43,143,40,12,0,0,15,133,140,121,10,0,0,11,36,35,21,12,0,0,1,0,7,2,1,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,2,20,131,29,6,0,0,13,59,143,44,14,0,0,17,137,153,127,10,0,0,8,33,36,24,15,0,0,3,1,6,3,2,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,25,122,38,5,0,0,3,58,142,58,16,0,0,17,136,154,136,8,0,0,13,32,37,22,14,0,0,3,1,5,4,3,0,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0,2,26,124,38,5,0,0,7,59,145,58,17,0,0,14,142,133,135,10,0,0,14,31,46,30,8,0,0,3,4,6,5,2,0,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0,3,32,126,33,8,0,0,7,47,143,55,20,0,0,12,147,147,147,9,0,0,14,36,40,29,10,0,0,3,5,7,5,3,0,0,0,0,0,0,0,0
135,0,0,0,0,0,0,0,0,2,39,129,38,11,0,0,11,41,152,52,21,0,0,11,136,151,139,13,0,0,12,38,44,33,17,0,0,5,5,4,4,3,0,0,0,0,0,0,0,0
136,0,0,0,0,0,0,0,0,2,36,126,35,12,0,0,13,37,147,49,18,0,0,14,135,155,144,17,0,0,13,40,38,32,13,0,0,2,6,4,5,4,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0,4,40,117,27,10,0,0,15,42,166,56,18,0,0,16,135,158,142,11,0,0,9,45,42,35,18,0,0,4,4,5,6,2,0,0,0,0,0,0,0,0
138,0,0,0,0,0,0,0,0,5,35,122,34,5,0,0,22,50,146,56,15,0,0,9,135,140,143,12,0,0,13,42,37,35,15,0,0,2,2,6,10,3,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0,4,28,136,28,2,0,0,22,55,139,56,17,0,0,16,128,141,154,14,0,0,15,37,38,38,15,0,0,2,3,6,8,4,0,0,0,0,0,0,0,0
