Year,Herbivores,Carnivores,HerbivoreAvgFitness,CarnivoreAvgFitness,HerbivoreAvgAge,CarnivoreAvgAge,HerbivoreAvgWeight,CarnivoreAvgWeight
498,42,151,0.807951624612769,0.763957957440279,11.8571428571429,14.6092715231788,25.5622427138772,19.7099195121752
499,39,152,0.807070638604155,0.759608943092135,12.8461538461538,15.0592105263158,25.9263785104941,20.7835327837296
500,40,147,0.798003031847684,0.775766499596113,12.575,15.0544217687075,25.8465750010189,21.5995661002952
501,43,151,0.789875377584022,0.755828180007611,12.6976744186047,14.5298013245033,25.3904967700333,20.3331245131898
502,43,158,0.752018827660437,0.745647951401081,12.3953488372093,13.7341772151899,23.3024484086003,19.7131339123897
503,39,163,0.774000930775373,0.740315509794869,13.5384615384615,12.0061349693252,24.3032008444085,17.2278096343258
504,40,164,0.769013002444994,0.737989079910268,12.95,11.7134146341463,24.2101616181132,17.1384351680714
505,39,145,0.753066061891076,0.769293537154908,12.7948717948718,12.5310344827586,23.5731751655375,18.3558706989363
506,40,151,0.755366418743371,0.76422341458563,13.3,12.4370860927152,23.8141109819427,18.4903344877059
507,40,153,0.763653711842711,0.765949640645498,12.6,12.7581699346405,23.7711686197857,19.037869083496
508,38,146,0.790031483370559,0.778219456676958,13.3421052631579,13.3835616438356,25.2312390074063,19.4197463380942
509,39,144,0.762139402844949,0.777265304949204,12.3589743589744,13.6805555555556,23.8192464418286,19.6132923231828
510,39,141,0.786497111165636,0.797185036833002,11.7948717948718,14.468085106383,24.6294701679891,20.7775138481322
511,37,154,0.795748045755632,0.785247105173593,12.7837837837838,13.4285714285714,25.1478520726984,18.6135914654115
512,37,160,0.788881662112712,0.776922504811446,13.4594594594595,13.2,25.1411505679447,18.5577623995749
513,36,162,0.773556020119367,0.774671197650293,12.1666666666667,13.2777777777778,24.2531555210824,18.0133746823191
514,34,154,0.788085465556065,0.779359593971494,11.8529411764706,14.4805194805195,24.7557038080001,19.1476062785631
